Date,Store,Department,Revenue,Quantity,day_of_week,is_weekend,is_holiday,day_of_month,is_month_start,is_month_end,Revenue_growth,cumulative_Revenue,Revenue_per_day_of_week,Revenue_lag_1,Revenue_lag_7,Revenue_7day_rolling
2021-11-07,ABC,Beverages,218668.693,937.0,6,1,0,7,0,0,-0.2833837598774457,12463171.925104,430633.82457928616,305140.577002,222311.011,354863.11600085715
2021-11-07,ABC,Grocery,505512.74297,2646.82,6,1,0,7,0,0,1.3117746579753877,12968684.668074,430633.82457928616,218668.693,241963.0,392513.0792822857
2021-11-07,ABC,Household,233781.880016,998.0,6,1,0,7,0,0,-0.5375351397820768,13202466.54809,430633.82457928616,505512.74297,548660.9,347530.3621417143
2021-11-07,XYZ,Beverages,289993.0,1043.0,6,1,0,7,0,0,0.24044258682560393,13492459.54809,430633.82457928616,233781.880016,284326.0,348339.93357028574
2021-11-07,XYZ,Grocery,661655.00001,3608.962,6,1,0,7,0,0,1.28162403923543,14154114.5481,430633.82457928616,289993.0,262426.08,405372.63642885716
2021-11-07,XYZ,Household,283841.0,1252.0,6,1,0,7,0,0,-0.5710135947046269,14437955.5481,430633.82457928616,661655.00001,622856.562004,356941.8418568572
2021-11-08,ABC,Beverages,246984.682,974.0,0,0,0,8,0,0,-0.12984846445721376,14684940.2301,354874.90183043893,283841.0,305140.577002,348633.85685657145
2021-11-08,ABC,Grocery,438841.43801,2326.638,0,0,0,8,0,0,0.7767961739829679,15123781.66811,354874.90183043893,246984.682,218668.693,380087.1061437143
2021-11-08,ABC,Household,240294.89201,883.0,0,0,0,8,0,0,-0.4524334504515858,15364076.56012,354874.90183043893,438841.43801,505512.74297,342198.84172085713
2021-11-08,XYZ,Beverages,201386.081,677.0,0,0,0,8,0,0,-0.16192109072539418,15565462.64112,354874.90183043893,240294.89201,233781.880016,337570.87043285713
2021-11-08,XYZ,Grocery,498037.791,2879.414,0,0,0,8,0,0,1.4730497188631424,16063500.43212,354874.90183043893,201386.081,289993.0,367291.55486142857
2021-11-08,XYZ,Household,237517.072,944.0,0,0,0,8,0,0,-0.5230942786026453,16301017.50412,354874.90183043893,498037.791,661655.00001,306700.4222885714
2021-11-09,ABC,Beverages,199577.0,815.0,1,0,0,9,0,0,-0.15973618940536616,16500594.50412,376486.0646607745,237517.072,283841.0,294662.7080028571
2021-11-09,ABC,Grocery,497413.33899,2489.046,1,0,0,9,0,0,1.4923379897984237,16998007.84311,376486.0646607745,199577.0,246984.682,330438.23043
2021-11-09,ABC,Household,229917.0,930.0,1,0,0,9,0,0,-0.5377747599876443,17227924.84311,376486.0646607745,497413.33899,438841.43801,300591.8821428571
2021-11-09,XYZ,Beverages,263813.854,971.0,1,0,0,9,0,0,0.14743082938625673,17491738.697109997,376486.0646607745,229917.0,240294.89201,303951.73385571426
2021-11-09,XYZ,Grocery,622938.069,3608.112,1,0,0,9,0,0,1.3612788318539177,18114676.766109996,376486.0646607745,263813.854,201386.081,364173.4464271429
2021-11-09,XYZ,Household,277746.993,1118.0,1,0,0,9,0,0,-0.5541338588507423,18392423.759109996,376486.0646607745,622938.069,498037.791,332703.3324271428
2021-11-10,ABC,Beverages,238515.243,924.0,2,0,0,10,0,0,-0.1412499540544082,18630939.002109997,375731.7458731569,277746.993,237517.072,332845.9282842857
2021-11-10,ABC,Grocery,522461.826,2876.364,2,0,0,10,0,0,1.1904756250735726,19153400.82811,375731.7458731569,238515.243,199577.0,378972.3319985714
2021-11-10,ABC,Household,304131.278,1160.0,2,0,0,10,0,0,-0.4178880391540798,19457532.10611,375731.7458731569,522461.826,497413.33899,351360.609
2021-11-10,XYZ,Beverages,259906.508,934.0,2,0,0,10,0,0,-0.14541342242345756,19717438.61411,375731.7458731569,304131.278,229917.0,355644.82442857145
2021-11-10,XYZ,Grocery,635110.826,3666.634,2,0,0,10,0,0,1.4436126316621514,20352549.44011,375731.7458731569,259906.508,263813.854,408687.249
2021-11-10,XYZ,Household,252174.64699,1082.0,2,0,0,10,0,0,-0.602943869531835,20604724.087100003,375731.7458731569,635110.826,622938.069,355721.0458557143
2021-11-11,ABC,Beverages,265286.0,1017.0,3,0,0,11,0,0,0.05199314509408204,20870010.087100003,416594.60445696174,252174.64699,277746.993,353940.90399857145
2021-11-11,ABC,Grocery,519793.064,2745.732,3,0,0,11,0,0,0.9593686210354109,21389803.151100002,416594.60445696174,265286.0,238515.243,394123.4498557143
2021-11-11,ABC,Household,342064.0,1482.0,3,0,0,11,0,0,-0.3419227310043521,21731867.151100002,416594.60445696174,519793.064,522461.826,368352.3318557143
2021-11-11,XYZ,Beverages,297145.0,1104.0,3,0,0,11,0,0,-0.13131753122222745,22029012.151100002,416594.60445696174,342064.0,304131.278,367354.2921414286
2021-11-11,XYZ,Grocery,627332.13701,3559.718,3,0,0,11,0,0,1.1111986976391997,22656344.288110003,416594.60445696174,297145.0,259906.508,419843.66771428566
2021-11-11,XYZ,Household,259689.0,1120.0,3,0,0,11,0,0,-0.5860422499033229,22916033.288110003,416594.60445696174,627332.13701,635110.826,366211.9782857142
2021-11-12,ABC,Beverages,265109.69,1074.0,4,0,0,12,0,0,0.02087377593968176,23181142.978110004,443157.94457545097,259689.0,252174.64699,368059.8415728571
2021-11-12,ABC,Grocery,514991.726995,2788.65,4,0,0,12,0,0,0.9425609339100354,23696134.705105003,443157.94457545097,265109.69,265286.0,403732.0882864286
2021-11-12,ABC,Household,268012.22496,1036.0,4,0,0,12,0,0,-0.4795795526194887,23964146.930065002,443157.94457545097,514991.726995,519793.064,367763.396995
2021-11-12,XYZ,Beverages,243668.897,920.0,4,0,0,12,0,0,-0.09082917006354163,24207815.827065002,443157.94457545097,268012.22496,342064.0,353706.9537092857
2021-11-12,XYZ,Grocery,514545.966,3074.068,4,0,0,12,0,0,1.111660422544614,24722361.793065004,443157.94457545097,243668.897,297145.0,384764.2345664286
2021-11-12,XYZ,Household,229292.71,1000.0,4,0,0,12,0,0,-0.5543785683862499,24951654.503065005,443157.94457545097,514545.966,627332.13701,327901.45927928574
2021-11-13,ABC,Beverages,273187.77701,1273.0,5,1,0,13,0,0,0.19143681894640263,25224842.280075006,419304.4207309235,229292.71,259689.0,329829.855995
2021-11-13,ABC,Grocery,531031.46198,2732.55,5,1,0,13,0,0,0.9438331677649021,25755873.742055006,419304.4207309235,273187.77701,265109.69,367818.68056357146
2021-11-13,ABC,Household,279307.127,1125.0,5,1,0,13,0,0,-0.474029041596561,26035180.869055007,419304.4207309235,531031.46198,514991.726995,334149.45199285715
2021-11-13,XYZ,Beverages,258456.263098,1076.0,5,1,0,13,0,0,-0.0746521011689042,26293637.132153008,419304.4207309235,279307.127,268012.22496,332784.31458400004
2021-11-13,XYZ,Grocery,576517.52197,3284.398,5,1,0,13,0,0,1.2306192740680433,26870154.65412301,419304.4207309235,258456.263098,243668.897,380334.11815114284
2021-11-13,XYZ,Household,239059.75497,1048.0,5,1,0,13,0,0,-0.5853382666443226,27109214.409093007,419304.4207309235,576517.52197,514545.966,340978.9451468572
2021-11-14,ABC,Beverages,225926.22212,921.0,6,1,0,14,0,0,-0.05493828457930183,27335140.631213006,430633.82457928616,239059.75497,229292.71,340498.01830685715
2021-11-14,ABC,Grocery,505466.29089,2602.416,6,1,0,14,0,0,1.2373068789753994,27840606.922103006,430633.82457928616,225926.22212,273187.77701,373680.6631468571
2021-11-14,ABC,Household,255769.42399,993.0,6,1,0,14,0,0,-0.4939931136858724,28096376.346093006,430633.82457928616,505466.29089,531031.46198,334357.51486257144
2021-11-14,XYZ,Beverages,296072.895,1220.0,6,1,0,14,0,0,0.15757736159884295,28392449.241093006,430633.82457928616,255769.42399,279307.127,336752.6245768572
2021-11-14,XYZ,Grocery,735938.785986,4138.387,6,1,0,14,0,0,1.4856675447646093,29128388.027079005,430633.82457928616,296072.895,258456.263098,404964.4135608571
2021-11-14,XYZ,Household,269886.580994,1158.0,6,1,0,14,0,0,-0.6332757749241196,29398274.608073004,430633.82457928616,735938.785986,576517.52197,361159.99342142855
2021-11-15,ABC,Beverages,204426.11697,762.0,0,0,0,15,0,0,-0.2425480503065668,29602700.725043003,354874.90183043893,269886.580994,239059.75497,356212.33084999997
2021-11-15,ABC,Grocery,480770.598004,2390.932,0,0,0,15,0,0,1.3518061445864777,30083471.323047,354874.90183043893,204426.11697,225926.22212,392618.67026200006
2021-11-15,ABC,Household,214588.159992,830.0,0,0,0,15,0,0,-0.5536578965458812,30298059.483039,354874.90183043893,480770.598004,505466.29089,351064.6515622857
2021-11-15,XYZ,Beverages,195180.72799,824.0,0,0,0,15,0,0,-0.09044036727246973,30493240.211029,354874.90183043893,214588.159992,255769.42399,342409.1235622857
2021-11-15,XYZ,Grocery,539271.074006,3131.84,0,0,0,15,0,0,1.7629319736609919,31032511.285035,354874.90183043893,195180.72799,296072.895,377151.72056314285
2021-11-15,XYZ,Household,251777.793994,972.0,0,0,0,15,0,0,-0.5331145946255618,31284289.079028998,354874.90183043893,539271.074006,735938.785986,307985.86456428573
2021-11-16,ABC,Beverages,212758.096,1023.0,1,0,0,16,0,0,-0.1549767252108416,31497047.175029,376486.0646607745,251777.793994,269886.580994,299824.6524222857
2021-11-16,ABC,Grocery,398716.12803,2106.724,1,0,0,16,0,0,0.8740350450870742,31895763.303058997,376486.0646607745,212758.096,204426.11697,327580.368288
2021-11-16,ABC,Household,207955.66204,778.0,1,0,0,16,0,0,-0.47843679394791605,32103718.965098996,376486.0646607745,398716.12803,480770.598004,288606.80600742856
2021-11-16,XYZ,Beverages,230977.082,940.0,1,0,0,16,0,0,0.11070350157415709,32334696.047098994,376486.0646607745,207955.66204,214588.159992,290948.08058
2021-11-16,XYZ,Grocery,557822.965022,3199.6,1,0,0,16,0,0,1.4150576333889267,32892519.012120996,376486.0646607745,230977.082,195180.72799,342754.11444171425
2021-11-16,XYZ,Household,230942.078,966.0,1,0,0,16,0,0,-0.5859939577946708,33123461.090120997,376486.0646607745,557822.965022,539271.074006,298707.1150122857
2021-11-17,ABC,Beverages,248992.728998,985.0,2,0,0,17,0,0,0.0781609447456344,33372453.819119,375731.7458731569,230942.078,251777.793994,298309.2485842857
2021-11-17,ABC,Grocery,558187.29797,2885.498,2,0,0,17,0,0,1.2417815179433753,33930641.117088996,375731.7458731569,248992.728998,212758.096,347656.2774371429
2021-11-17,ABC,Household,246364.90516,998.0,2,0,0,17,0,0,-0.5586339817190877,34177006.022249,375731.7458731569,558187.29797,398716.12803,325891.81702714285
2021-11-17,XYZ,Beverages,255851.431,924.0,2,0,0,17,0,0,0.03850599513692532,34432857.453249,375731.7458731569,246364.90516,207955.66204,332734.0697357143
2021-11-17,XYZ,Grocery,585377.43793,3375.546,2,0,0,17,0,0,1.2879584282254806,35018234.891179,375731.7458731569,255851.431,230977.082,383362.6920114286
2021-11-17,XYZ,Household,230997.124,936.0,2,0,0,17,0,0,-0.6053877224635658,35249232.015179,375731.7458731569,585377.43793,557822.965022,336673.28615114285
2021-11-18,ABC,Beverages,175639.0,756.0,3,0,0,18,0,0,-0.23964854211777986,35424871.015179,416594.60445696174,230997.124,230942.078,328772.84643685713
2021-11-18,ABC,Grocery,436620.223,2246.999,3,0,0,18,0,0,1.4858956325189734,35861491.238179,416594.60445696174,175639.0,248992.728998,355576.77415142854
2021-11-18,ABC,Household,218632.999,907.0,3,0,0,18,0,0,-0.49926048432255044,36080124.237178996,416594.60445696174,436620.223,558187.29797,307069.0171557143
2021-11-18,XYZ,Beverages,266097.0,1023.0,3,0,0,18,0,0,0.2170944057717472,36346221.237178996,416594.60445696174,218632.999,246364.90516,309887.8878471428
2021-11-18,XYZ,Grocery,592236.26,3406.606,3,0,0,18,0,0,1.2256404995170933,36938457.497178994,416594.60445696174,266097.0,255851.431,357942.8634185715
2021-11-18,XYZ,Household,283519.0,1214.0,3,0,0,18,0,0,-0.5212738240647407,37221976.497178994,416594.60445696174,592236.26,585377.43793,314820.2294285715
2021-11-19,ABC,Beverages,237399.881,880.0,4,0,1,19,0,0,-0.16266676660118018,37459376.37817899,443157.94457545097,283519.0,230997.124,315734.909
2021-11-19,ABC,Grocery,430174.75,2168.21,4,0,1,19,0,0,0.8120259714873235,37889551.12817899,443157.94457545097,237399.881,175639.0,352097.159
2021-11-19,ABC,Household,204087.231018,755.0,4,0,1,19,0,0,-0.5255713381178231,38093638.35919699,443157.94457545097,430174.75,436620.223,318878.16014542856
2021-11-19,XYZ,Beverages,230181.39896,828.0,4,0,1,19,0,0,0.1278579155189703,38323819.75815699,443157.94457545097,204087.231018,218632.999,320527.93156828574
2021-11-19,XYZ,Grocery,542765.726,3096.73,4,0,1,19,0,0,1.3579912558195883,38866585.484156996,443157.94457545097,230181.39896,266097.0,360052.03528257145
2021-11-19,XYZ,Household,223037.599,895.0,4,0,1,19,0,0,-0.5890720649520158,39089623.083156995,443157.94457545097,542765.726,592236.26,307309.36942542857
2021-11-20,ABC,Beverages,225986.13103,937.0,5,1,0,20,0,0,0.013219887782238926,39315609.214186996,419304.4207309235,223037.599,283519.0,299090.38814399997
2021-11-20,ABC,Grocery,434756.16684,2340.141,5,1,0,20,0,0,0.9238179124465187,39750365.381027,419304.4207309235,225986.13103,237399.881,327284.143264
2021-11-20,ABC,Household,250394.960064,988.0,5,1,0,20,0,0,-0.42405656512251166,40000760.341091,419304.4207309235,434756.16684,430174.75,301601.31613028573
2021-11-20,XYZ,Beverages,281179.09712,1170.0,5,1,0,20,0,0,0.12294231899927888,40281939.438211,419304.4207309235,250394.960064,204087.231018,312614.4398591429
2021-11-20,XYZ,Grocery,643345.45997,3669.867,5,1,0,20,0,0,1.288027334035562,40925284.898181,419304.4207309235,281179.09712,230181.39896,371637.87714628567
2021-11-20,XYZ,Household,287353.572882,1219.0,5,1,0,20,0,0,-0.5533448345226534,41212638.471062995,419304.4207309235,643345.45997,542765.726,335150.4267008571
2021-11-21,ABC,Beverages,195036.211936,870.0,6,1,0,21,0,0,-0.32126748945595873,41407674.68299899,430633.82457928616,287353.572882,223037.599,331150.2285488571
2021-11-21,ABC,Grocery,444193.117006,2133.776,6,1,0,21,0,0,1.2774904854682032,41851867.80000499,430633.82457928616,195036.211936,225986.13103,362322.65511685715
2021-11-21,ABC,Household,237329.19402,868.0,6,1,0,21,0,0,-0.465707177950724,42089196.99402499,430633.82457928616,444193.117006,434756.16684,334118.80185685714
2021-11-21,XYZ,Beverages,271440.419996,1056.0,6,1,0,21,0,0,0.1437295825187248,42360637.41402099,430633.82457928616,237329.19402,250394.960064,337125.29613285715
2021-11-21,XYZ,Grocery,618052.44805,3464.803,6,1,0,21,0,0,1.2769359407088587,42978689.86207099,430633.82457928616,271440.419996,281179.09712,385250.0605514286
2021-11-21,XYZ,Household,249596.485,1103.0,6,1,0,21,0,0,-0.5961564657053056,43228286.34707099,430633.82457928616,618052.44805,643345.45997,329000.20698428573
2021-11-22,ABC,Beverages,248094.88696,946.0,0,0,0,22,0,0,-0.006016102510417842,43476381.23403099,354874.90183043893,249596.485,287353.572882,323391.82328114286
2021-11-22,ABC,Grocery,447480.09202,2262.302,0,0,0,22,0,0,0.8036651117769573,43923861.32605099,354874.90183043893,248094.88696,195036.211936,359455.2347217143
2021-11-22,ABC,Household,230703.89903,914.0,0,0,0,22,0,0,-0.48443762494871223,44154565.22508099,354874.90183043893,447480.09202,444193.117006,328956.77501085715
2021-11-22,XYZ,Beverages,187371.38702,722.0,0,0,0,22,0,0,-0.18782739343458255,44341936.61210099,354874.90183043893,230703.89903,237329.19402,321819.94543942856
2021-11-22,XYZ,Grocery,443513.481,2500.75,0,0,0,22,0,0,1.3670288620570412,44785450.09310099,354874.90183043893,187371.38702,271440.419996,346401.8112971429
2021-11-22,XYZ,Household,187888.59709,729.0,0,0,0,22,0,0,-0.5763632783689838,44973338.690190986,354874.90183043893,443513.481,618052.44805,284949.8325885714
2021-11-23,ABC,Beverages,300005.609,1202.0,1,0,0,23,0,0,0.5967206826090417,45273344.29919098,376486.0646607745,187888.59709,249596.485,292151.13601714285
2021-11-23,ABC,Grocery,439004.82804,2105.91,1,0,0,23,0,0,0.4633220675550769,45712349.12723098,376486.0646607745,300005.609,248094.88696,319423.98474285717
2021-11-23,ABC,Household,207607.93304,812.0,1,0,0,23,0,0,-0.5270941917270127,45919957.06027098,376486.0646607745,439004.82804,447480.09202,285156.53346
2021-11-23,XYZ,Beverages,217515.70898,834.0,1,0,0,23,0,0,0.04772349396730924,46137472.76925098,376486.0646607745,207607.93304,230703.89903,283272.50631
2021-11-23,XYZ,Grocery,503178.39703,2830.034,1,0,0,23,0,0,1.3132968160762402,46640651.166280985,376486.0646607745,217515.70898,187371.38702,328387.7934542857
2021-11-23,XYZ,Household,209222.15802,915.0,1,0,0,23,0,0,-0.5841988462642088,46849873.32430098,376486.0646607745,503178.39703,443513.481,294917.6044571428
2021-11-24,ABC,Beverages,347726.53002,1062.0,2,0,0,24,0,0,0.6619966704805715,47197599.85432098,375731.7458731569,209222.15802,187888.59709,317751.5948757143
2021-11-24,ABC,Grocery,399369.82997,2093.942,2,0,0,24,0,0,0.1485169968107687,47596969.68429098,375731.7458731569,347726.53002,300005.609,331946.4835857143
2021-11-24,ABC,Household,248373.86402,862.0,2,0,0,24,0,0,-0.3780855603472665,47845343.54831098,375731.7458731569,399369.82997,439004.82804,304713.4887257143
2021-11-24,XYZ,Beverages,192973.50502,663.0,2,0,0,24,0,0,-0.22305228941294297,48038317.05333098,375731.7458731569,248373.86402,207607.93304,302622.8561514286
2021-11-24,XYZ,Grocery,509016.778996,2991.714,2,0,0,24,0,0,1.6377547474366745,48547333.83232698,375731.7458731569,192973.50502,217515.70898,344265.86615371425
2021-11-24,XYZ,Household,190039.6,733.0,2,0,0,24,0,0,-0.6266535645940006,48737373.43232698,375731.7458731569,509016.778996,503178.39703,299531.75229228573
2021-11-25,ABC,Beverages,400375.23499,1302.0,3,0,0,25,0,0,1.1067989776341354,49137748.66731698,416594.60445696174,190039.6,209222.15802,326839.33471657144
2021-11-25,ABC,Grocery,651393.623915,3301.456,3,0,0,25,0,0,0.6269578310238633,49789142.29123198,416594.60445696174,400375.23499,347726.53002,370220.34813014284
2021-11-25,ABC,Household,297827.26097,1162.0,3,0,0,25,0,0,-0.5427845007447243,50086969.55220198,416594.60445696174,651393.623915,399369.82997,355714.26684442855
2021-11-25,XYZ,Beverages,274148.717,1014.0,3,0,0,25,0,0,-0.07950428678986887,50361118.26920198,416594.60445696174,297827.26097,248373.86402,359396.3886987143
2021-11-25,XYZ,Grocery,573458.03298,3250.023,3,0,0,25,0,0,1.091777190334252,50934576.30218198,416594.60445696174,274148.717,192973.50502,413751.3212644286
2021-11-25,XYZ,Household,282947.227,1183.0,3,0,0,25,0,0,-0.5065947101139168,51217523.52918198,416594.60445696174,573458.03298,509016.778996,381455.67097928573
2021-11-26,ABC,Beverages,373327.155,1144.0,4,0,0,26,0,0,0.31942326828317014,51590850.68418198,443157.94457545097,282947.227,190039.6,407639.60740785714
2021-11-26,ABC,Grocery,673480.287994,3452.224,4,0,0,26,0,0,0.8039949116318634,52264330.97217598,443157.94457545097,373327.155,400375.23499,446654.6149798572
2021-11-26,ABC,Household,373965.10707,1235.0,4,0,0,26,0,0,-0.444727464579733,52638296.07924598,443157.94457545097,673480.287994,651393.623915,407021.96971628576
2021-11-26,XYZ,Beverages,276472.46097,1016.0,4,0,0,26,0,0,-0.26069984674198765,52914768.54021598,443157.94457545097,373965.10707,297827.26097,403971.28400200006
2021-11-26,XYZ,Grocery,570560.98599,3201.59,4,0,0,26,0,0,1.0637172468758522,53485329.52620598,443157.94457545097,276472.46097,274148.717,446315.8938577143
2021-11-26,XYZ,Household,250931.105,1060.0,4,0,0,26,0,0,-0.5602028334191115,53736260.631205976,443157.94457545097,570560.98599,573458.03298,400240.6184320001
2021-11-27,ABC,Beverages,340953.14006,1267.0,5,1,0,27,0,0,0.3587519971268607,54077213.771265976,419304.4207309235,250931.105,282947.227,408527.1774405714
2021-11-27,ABC,Grocery,614443.080988,3081.398,5,1,0,27,0,0,0.802133515707971,54691656.85225397,419304.4207309235,340953.14006,373327.155,442972.3097245715
2021-11-27,ABC,Household,291499.76117,1141.0,5,1,0,27,0,0,-0.5255870394027711,54983156.61342397,419304.4207309235,614443.080988,673480.287994,388403.66303542856
2021-11-27,XYZ,Beverages,368467.598996,1263.0,5,1,0,27,0,0,0.2640408263700533,55351624.21241997,419304.4207309235,291499.76117,373965.10707,387618.3047391429
2021-11-27,XYZ,Grocery,678140.963754,3883.659,5,1,0,27,0,0,0.8404358092863458,56029765.17617397,419304.4207309235,368467.598996,276472.46097,444999.51942257147
2021-11-27,XYZ,Household,314193.697,1347.0,5,1,0,27,0,0,-0.5366837961524829,56343958.87317397,419304.4207309235,678140.963754,570560.98599,408375.62099542853
2021-11-28,ABC,Beverages,334571.4461,1179.0,6,1,0,28,0,0,0.06485728165323446,56678530.31927396,430633.82457928616,314193.697,250931.105,420324.2411525714
2021-11-28,ABC,Grocery,648529.466092,3174.37,6,1,0,28,0,0,0.9383885673798988,57327059.78536596,430633.82457928616,334571.4461,340953.14006,464263.71630000003
2021-11-28,ABC,Household,312479.76606,1256.0,6,1,0,28,0,0,-0.518171829657973,57639539.55142596,430633.82457928616,648529.466092,614443.080988,421126.09988171427
2021-11-28,XYZ,Beverages,366704.06,1247.0,6,1,0,28,0,0,0.1735289763676675,58006243.611425966,430633.82457928616,312479.76606,291499.76117,431869.5711431429
2021-11-28,XYZ,Grocery,812758.257983,4362.629,6,1,0,28,0,0,1.216387399645916,58819001.869408965,430633.82457928616,366704.06,368467.598996,495339.66528414283
2021-11-28,XYZ,Household,333419.472,1445.0,6,1,0,28,0,0,-0.5897679676273755,59152421.34140897,430633.82457928616,812758.257983,678140.963754,446093.73789071426
2021-11-29,ABC,Beverages,274968.424,902.0,0,0,0,29,0,0,-0.17530784164879254,59427389.76540897,354874.90183043893,333419.472,314193.697,440490.1274621429
2021-11-29,ABC,Grocery,495740.129054,2557.853,0,0,0,29,0,0,0.8028983904493703,59923129.89446297,354874.90183043893,274968.424,334571.4461,463514.22502700007
2021-11-29,ABC,Household,260525.07303,1066.0,0,0,0,29,0,0,-0.4744724952423177,60183654.967492975,354874.90183043893,495740.129054,648529.466092,408085.0260181428
2021-11-29,XYZ,Beverages,267957.417,968.0,0,0,0,29,0,0,0.028528325061228044,60451612.38449298,354874.90183043893,260525.07303,312479.76606,401724.6904381429
2021-11-29,XYZ,Grocery,546608.316016,3128.67,0,0,0,29,0,0,1.0399073932556977,60998220.70050898,354874.90183043893,267957.417,366704.06,427425.29844042857
2021-11-29,XYZ,Household,235509.804035,967.0,0,0,0,29,0,0,-0.5691433936616026,61233730.50454398,354874.90183043893,546608.316016,812758.257983,344961.2335907143
2021-11-30,ABC,Beverages,295979.148,1121.0,1,0,0,30,0,1,0.2567593489908955,61529709.652543984,376486.0646607745,235509.804035,333419.472,339612.6158764286
2021-11-30,ABC,Grocery,530571.926,2610.866,1,0,0,30,0,1,0.7925990043055331,62060281.57854398,376486.0646607745,295979.148,274968.424,376127.4018764286
2021-11-30,ABC,Household,274757.217,1002.0,1,0,0,30,0,1,-0.48214897257869616,62335038.79554398,376486.0646607745,530571.926,495740.129054,344558.41444014286
2021-11-30,XYZ,Beverages,268409.853,1032.0,1,0,0,30,0,1,-0.02310171892591273,62603448.64854398,376486.0646607745,274757.217,260525.07303,345684.8115787143
2021-11-30,XYZ,Grocery,672377.972028,3611.741,1,0,0,30,0,1,1.505042063519181,63275826.620571986,376486.0646607745,268409.853,267957.417,403459.17658271425
2021-11-30,XYZ,Household,264261.555,1087.0,1,0,0,30,0,1,-0.6069746987651237,63540088.175571986,376486.0646607745,672377.972028,546608.316016,363123.92500900006
2021-12-01,ABC,Beverages,266177.58402,1015.0,2,0,0,1,1,0,0.007250502329027908,63806265.75959199,375731.7458731569,264261.555,235509.804035,367505.0364354286
2021-12-01,ABC,Grocery,539465.524988,2893.41,2,0,0,1,1,0,1.0267128314887168,64345731.28457999,375731.7458731569,266177.58402,295979.148,402288.80457657145
2021-12-01,ABC,Household,330971.126066,1195.0,2,0,0,1,1,0,-0.3864832677243607,64676702.41064599,375731.7458731569,539465.524988,530571.926,373774.404586
2021-12-01,XYZ,Beverages,247261.28196,1056.0,2,0,0,1,1,0,-0.2529218941271245,64923963.692605995,375731.7458731569,330971.126066,274757.217,369846.41386599996
2021-12-01,XYZ,Grocery,597663.443906,3262.585,2,0,0,1,1,0,1.4171331603897666,65521627.136512,375731.7458731569,247261.28196,268409.853,416882.6411382858
2021-12-01,XYZ,Household,280659.69101,1170.0,2,0,0,1,1,0,-0.5304051237001173,65802286.827521995,375731.7458731569,597663.443906,672377.972028,360922.88670714287
2021-12-02,ABC,Beverages,377534.327,1308.0,3,0,0,2,0,0,0.34516761434953724,66179821.154521994,416594.60445696174,280659.69101,264261.555,377104.7112785714
2021-12-02,ABC,Grocery,525587.86102,2631.074,3,0,0,2,0,0,0.3921591321151572,66705409.01554199,416594.60445696174,377534.327,266177.58402,414163.32227857143
2021-12-02,ABC,Household,310415.876,1236.0,3,0,0,2,0,0,-0.4093929882673073,67015824.891541995,416594.60445696174,525587.86102,539465.524988,381441.9438517143
2021-12-02,XYZ,Beverages,217649.746,1071.0,3,0,0,2,0,0,-0.29884466991630276,67233474.637542,416594.60445696174,310415.876,330971.126066,365253.1752708572
2021-12-02,XYZ,Grocery,619548.981,3223.01,3,0,0,2,0,0,1.8465412544060582,67853023.618542,416594.60445696174,217649.746,247261.28196,418437.1322765714
2021-12-02,XYZ,Household,285027.261,1039.0,3,0,0,2,0,0,-0.5399439435120305,68138050.87954201,416594.60445696174,619548.981,597663.443906,373774.8204328571
2021-12-03,ABC,Beverages,457478.41401,1577.0,4,0,0,3,0,0,0.6050338918634173,68595529.29355201,443157.94457545097,285027.261,280659.69101,399034.6380042857
2021-12-03,ABC,Grocery,518151.16701,2679.058,4,0,0,3,0,0,0.1326242968890632,69113680.460562,443157.94457545097,457478.41401,377534.327,419122.75800571434
2021-12-03,ABC,Household,287172.73799,1127.0,4,0,0,3,0,0,-0.44577421363897507,69400853.19855201,443157.94457545097,518151.16701,525587.86102,385063.4547157143
2021-12-03,XYZ,Beverages,337323.404,1409.0,4,0,0,3,0,0,0.17463588765778448,69738176.60255201,443157.94457545097,287172.73799,310415.876,388907.38728714286
2021-12-03,XYZ,Grocery,632564.85198,3628.201,4,0,0,3,0,0,0.8752474464534932,70370741.45453201,443157.94457545097,337323.404,217649.746,448180.97385571426
2021-12-03,XYZ,Household,309499.83301,1288.0,4,0,0,3,0,0,-0.5107223677679367,70680241.28754202,443157.94457545097,632564.85198,619548.981,403888.23842857144
2021-12-04,ABC,Beverages,319839.57102,1143.0,5,1,0,4,0,0,0.033407895278786404,71000080.85856202,419304.4207309235,309499.83301,285027.261,408861.42557428573
2021-12-04,ABC,Grocery,546361.472998,2714.324,5,1,0,4,0,0,0.7082360111214485,71546442.33156002,419304.4207309235,319839.57102,457478.41401,421559.00542971434
2021-12-04,ABC,Household,310744.715066,1170.0,5,1,0,4,0,0,-0.4312470215718568,71857187.04662602,419304.4207309235,546361.472998,518151.16701,391929.5122948571
2021-12-04,XYZ,Beverages,361320.264,1364.0,5,1,0,4,0,0,0.1627559423601399,72218507.31062602,419304.4207309235,310744.715066,287172.73799,402522.0160105714
2021-12-04,XYZ,Grocery,701695.809988,3914.738,5,1,0,4,0,0,0.9420328165928715,72920203.12061402,419304.4207309235,361320.264,337323.404,454575.216866
2021-12-04,XYZ,Household,304631.77301,1275.0,5,1,0,4,0,0,-0.5658634857528797,73224834.89362402,419304.4207309235,701695.809988,632564.85198,407727.634156
