Date,Store,Department,Revenue,Quantity,day_of_week,is_weekend,is_holiday,day_of_month,is_month_start,is_month_end,Revenue_growth,cumulative_Revenue,Revenue_per_day_of_week,Revenue_lag_1,Revenue_lag_7,Revenue_7day_rolling,Profile,Size
2021-11-28,ABC,Beverages,334571.4461,1179.0,6,1,0,28,0,0,0.0648572816532344,56678530.31927396,430633.82457928616,314193.697,250931.105,420324.2411525714,1,1
2021-11-28,ABC,Grocery,648529.466092,3174.37,6,1,0,28,0,0,0.9383885673798988,57327059.78536596,430633.82457928616,334571.4461,340953.14006,464263.7163,1,1
2021-11-28,ABC,Household,312479.76606,1256.0,6,1,0,28,0,0,-0.518171829657973,57639539.55142596,430633.82457928616,648529.466092,614443.080988,421126.0998817143,1,1
2021-11-28,XYZ,Beverages,366704.06,1247.0,6,1,0,28,0,0,0.1735289763676675,58006243.611425966,430633.82457928616,312479.76606,291499.76117,431869.5711431429,2,2
2021-11-28,XYZ,Grocery,812758.257983,4362.629,6,1,0,28,0,0,1.216387399645916,58819001.869408965,430633.82457928616,366704.06,368467.598996,495339.6652841428,2,2
2021-11-28,XYZ,Household,333419.472,1445.0,6,1,0,28,0,0,-0.5897679676273755,59152421.34140897,430633.82457928616,812758.257983,678140.963754,446093.7378907143,2,2
2021-11-29,ABC,Beverages,274968.424,902.0,0,0,0,29,0,0,-0.1753078416487925,59427389.76540897,354874.90183043893,333419.472,314193.697,440490.1274621429,1,1
2021-11-29,ABC,Grocery,495740.129054,2557.853,0,0,0,29,0,0,0.8028983904493703,59923129.89446297,354874.90183043893,274968.424,334571.4461,463514.22502700007,1,1
2021-11-29,ABC,Household,260525.07303,1066.0,0,0,0,29,0,0,-0.4744724952423177,60183654.967492975,354874.90183043893,495740.129054,648529.466092,408085.0260181428,1,1
2021-11-29,XYZ,Beverages,267957.417,968.0,0,0,0,29,0,0,0.028528325061228,60451612.38449298,354874.90183043893,260525.07303,312479.76606,401724.6904381429,2,2
2021-11-29,XYZ,Grocery,546608.316016,3128.67,0,0,0,29,0,0,1.0399073932556977,60998220.70050898,354874.90183043893,267957.417,366704.06,427425.29844042857,2,2
2021-11-29,XYZ,Household,235509.804035,967.0,0,0,0,29,0,0,-0.5691433936616026,61233730.50454398,354874.90183043893,546608.316016,812758.257983,344961.2335907143,2,2
2021-11-30,ABC,Beverages,295979.148,1121.0,1,0,0,30,0,1,0.2567593489908955,61529709.652543984,376486.0646607745,235509.804035,333419.472,339612.6158764286,1,1
2021-11-30,ABC,Grocery,530571.926,2610.866,1,0,0,30,0,1,0.7925990043055331,62060281.57854398,376486.0646607745,295979.148,274968.424,376127.4018764286,1,1
2021-11-30,ABC,Household,274757.217,1002.0,1,0,0,30,0,1,-0.4821489725786961,62335038.79554398,376486.0646607745,530571.926,495740.129054,344558.41444014286,1,1
2021-11-30,XYZ,Beverages,268409.853,1032.0,1,0,0,30,0,1,-0.0231017189259127,62603448.64854398,376486.0646607745,274757.217,260525.07303,345684.8115787143,2,2
2021-11-30,XYZ,Grocery,672377.972028,3611.741,1,0,0,30,0,1,1.505042063519181,63275826.62057199,376486.0646607745,268409.853,267957.417,403459.1765827143,2,2
2021-11-30,XYZ,Household,264261.555,1087.0,1,0,0,30,0,1,-0.6069746987651237,63540088.17557199,376486.0646607745,672377.972028,546608.316016,363123.92500900006,2,2
2021-12-01,ABC,Beverages,266177.58402,1015.0,2,0,0,1,1,0,0.0072505023290279,63806265.75959199,375731.7458731569,264261.555,235509.804035,367505.0364354286,1,1
2021-12-01,ABC,Grocery,539465.524988,2893.41,2,0,0,1,1,0,1.0267128314887168,64345731.28457999,375731.7458731569,266177.58402,295979.148,402288.80457657145,1,1
2021-12-01,ABC,Household,330971.126066,1195.0,2,0,0,1,1,0,-0.3864832677243607,64676702.41064599,375731.7458731569,539465.524988,530571.926,373774.404586,1,1
2021-12-01,XYZ,Beverages,247261.28196,1056.0,2,0,0,1,1,0,-0.2529218941271245,64923963.692606,375731.7458731569,330971.126066,274757.217,369846.413866,2,2
2021-12-01,XYZ,Grocery,597663.443906,3262.585,2,0,0,1,1,0,1.4171331603897666,65521627.136512,375731.7458731569,247261.28196,268409.853,416882.6411382858,2,2
2021-12-01,XYZ,Household,280659.69101,1170.0,2,0,0,1,1,0,-0.5304051237001173,65802286.827522,375731.7458731569,597663.443906,672377.972028,360922.88670714287,2,2
2021-12-02,ABC,Beverages,377534.327,1308.0,3,0,0,2,0,0,0.3451676143495372,66179821.154522,416594.60445696174,280659.69101,264261.555,377104.7112785714,1,1
2021-12-02,ABC,Grocery,525587.86102,2631.074,3,0,0,2,0,0,0.3921591321151572,66705409.01554199,416594.60445696174,377534.327,266177.58402,414163.3222785714,1,1
2021-12-02,ABC,Household,310415.876,1236.0,3,0,0,2,0,0,-0.4093929882673073,67015824.891542,416594.60445696174,525587.86102,539465.524988,381441.9438517143,1,1
2021-12-02,XYZ,Beverages,217649.746,1071.0,3,0,0,2,0,0,-0.2988446699163027,67233474.637542,416594.60445696174,310415.876,330971.126066,365253.1752708572,2,2
2021-12-02,XYZ,Grocery,619548.981,3223.01,3,0,0,2,0,0,1.8465412544060584,67853023.618542,416594.60445696174,217649.746,247261.28196,418437.1322765714,2,2
2021-12-02,XYZ,Household,285027.261,1039.0,3,0,0,2,0,0,-0.5399439435120305,68138050.87954201,416594.60445696174,619548.981,597663.443906,373774.8204328571,2,2
2021-12-03,ABC,Beverages,457478.41401,1577.0,4,0,0,3,0,0,0.6050338918634173,68595529.29355201,443157.94457545097,285027.261,280659.69101,399034.6380042857,1,1
2021-12-03,ABC,Grocery,518151.16701,2679.058,4,0,0,3,0,0,0.1326242968890632,69113680.460562,443157.94457545097,457478.41401,377534.327,419122.7580057144,1,1
2021-12-03,ABC,Household,287172.73799,1127.0,4,0,0,3,0,0,-0.445774213638975,69400853.19855201,443157.94457545097,518151.16701,525587.86102,385063.4547157143,1,1
2021-12-03,XYZ,Beverages,337323.404,1409.0,4,0,0,3,0,0,0.1746358876577844,69738176.60255201,443157.94457545097,287172.73799,310415.876,388907.38728714286,2,2
2021-12-03,XYZ,Grocery,632564.85198,3628.201,4,0,0,3,0,0,0.8752474464534932,70370741.45453201,443157.94457545097,337323.404,217649.746,448180.9738557143,2,2
2021-12-03,XYZ,Household,309499.83301,1288.0,4,0,0,3,0,0,-0.5107223677679367,70680241.28754202,443157.94457545097,632564.85198,619548.981,403888.2384285714,2,2
2021-12-04,ABC,Beverages,319839.57102,1143.0,5,1,0,4,0,0,0.0334078952787864,71000080.85856202,419304.4207309235,309499.83301,285027.261,408861.4255742857,1,1
2021-12-04,ABC,Grocery,546361.472998,2714.324,5,1,0,4,0,0,0.7082360111214485,71546442.33156002,419304.4207309235,319839.57102,457478.41401,421559.0054297144,1,1
2021-12-04,ABC,Household,310744.715066,1170.0,5,1,0,4,0,0,-0.4312470215718568,71857187.04662602,419304.4207309235,546361.472998,518151.16701,391929.5122948571,1,1
2021-12-04,XYZ,Beverages,361320.264,1364.0,5,1,0,4,0,0,0.1627559423601399,72218507.31062602,419304.4207309235,310744.715066,287172.73799,402522.0160105714,2,2
2021-12-04,XYZ,Grocery,701695.809988,3914.738,5,1,0,4,0,0,0.9420328165928716,72920203.12061402,419304.4207309235,361320.264,337323.404,454575.216866,2,2
2021-12-04,XYZ,Household,304631.77301,1275.0,5,1,0,4,0,0,-0.5658634857528797,73224834.89362402,419304.4207309235,701695.809988,632564.85198,407727.634156,2,2
2021-12-05,ABC,Beverages,332207.132,1111.0,6,1,0,5,0,0,0.0905202983836317,73557042.02562402,430633.82457928616,304631.77301,309499.83301,410971.5340117142,1,1
2021-12-05,ABC,Grocery,535520.37402,2588.766,6,1,0,5,0,0,0.6120074569019187,74092562.39964402,430633.82457928616,332207.132,319839.57102,441783.07729742856,1,1
2021-12-05,ABC,Household,320398.30298,1232.0,6,1,0,5,0,0,-0.4017066044100983,74412960.70262402,430633.82457928616,535520.37402,546361.472998,409502.6244377143,1,1
2021-12-05,XYZ,Beverages,317474.915,1138.0,6,1,0,5,0,0,-0.0091242305368343,74730435.61762403,430633.82457928616,320398.30298,310744.715066,410464.0815711428,2,2
2021-12-05,XYZ,Grocery,763186.038985,4131.75,6,1,0,5,0,0,1.403925484900122,75493621.65660903,430633.82457928616,317474.915,361320.264,467873.4779975714,2,2
2021-12-05,XYZ,Household,371701.672022,1466.0,6,1,0,5,0,0,-0.51296059802621,75865323.32863103,430633.82457928616,763186.038985,701695.809988,420731.45828814287,2,2
2021-12-06,ABC,Beverages,236848.848988,1019.0,0,0,0,6,0,0,-0.3627985376025384,76102172.17761903,354874.90183043893,371701.672022,304631.77301,411048.1834278571,1,1
2021-12-06,ABC,Grocery,429775.313978,2178.012,0,0,0,6,0,0,0.8145552144936734,76531947.49159703,354874.90183043893,236848.848988,332207.132,424986.495139,1,1
2021-12-06,ABC,Household,258222.938978,1079.0,0,0,0,6,0,0,-0.3991675869237611,76790170.43057503,354874.90183043893,429775.313978,535520.37402,385372.57584728574,1,1
2021-12-06,XYZ,Beverages,172993.173,827.0,0,0,0,6,0,0,-0.3300627214426576,76963163.60357502,354874.90183043893,258222.938978,320398.30298,364314.7001358572,2,2
2021-12-06,XYZ,Grocery,513100.836005,2828.311,0,0,0,6,0,0,1.9660178324204731,77476264.43958002,354874.90183043893,172993.173,317474.915,392261.26027942856,2,2
2021-12-06,XYZ,Household,258674.056986,1025.0,0,0,0,6,0,0,-0.4958611663936573,77734938.49656603,354874.90183043893,513100.836005,763186.038985,320188.1199938571,2,2
2021-12-07,ABC,Beverages,196671.376,1135.0,1,0,0,7,0,0,-0.2396942380246339,77931609.87256603,376486.0646607745,258674.056986,371701.672022,295183.79199071426,1,1
2021-12-07,ABC,Grocery,371493.671,1906.29,1,0,0,7,0,0,0.8889056382053278,78303103.54356603,376486.0646607745,196671.376,236848.848988,314418.76656385715,1,1
2021-12-07,ABC,Household,197708.779,824.0,1,0,0,7,0,0,-0.4678004110600311,78500812.32256603,376486.0646607745,371493.671,429775.313978,281266.40442414285,1,1
2021-12-07,XYZ,Beverages,199525.545,875.0,1,0,0,7,0,0,0.0091891013094567,78700337.86756603,376486.0646607745,197708.779,258222.938978,272881.0624272857,2,2
2021-12-07,XYZ,Grocery,479451.78402,2704.628,1,0,0,7,0,0,1.4029594006120871,79179789.65158604,376486.0646607745,199525.545,172993.173,316660.8640015715,2,2
2021-12-07,XYZ,Household,191597.15901,881.0,1,0,0,7,0,0,-0.6003828426634708,79371386.81059603,376486.0646607745,479451.78402,513100.836005,270731.76728800003,2,2
2021-12-08,ABC,Beverages,337323.11,1026.0,2,0,0,8,0,0,0.7605851346803849,79708709.92059603,375731.7458731569,191597.15901,258674.056986,281967.34629,1,1
2021-12-08,ABC,Grocery,500976.425,2357.361,2,0,0,8,0,0,0.4851529887768437,80209686.34559603,375731.7458731569,337323.11,196671.376,325439.49614714284,1,1
2021-12-08,ABC,Household,253374.0,981.0,2,0,0,8,0,0,-0.4942396740525265,80463060.34559603,375731.7458731569,500976.425,371493.671,308565.2574328571,1,1
2021-12-08,XYZ,Beverages,267251.43,1102.0,2,0,0,8,0,0,0.0547705368348765,80730311.77559604,375731.7458731569,253374.0,197708.779,318499.9218614286,2,2
2021-12-08,XYZ,Grocery,514849.202016,2846.032,2,0,0,8,0,0,0.926460045568325,81245160.97761203,375731.7458731569,267251.43,199525.545,363546.158578,2,2
2021-12-08,XYZ,Household,214259.32401,848.0,2,0,0,8,0,0,-0.5838406213488868,81459420.30162203,375731.7458731569,514849.202016,479451.78402,325661.5214337143,2,2
2021-12-09,ABC,Beverages,313175.426,1310.0,3,0,0,9,0,0,0.461665332171884,81772595.72762203,416594.60445696174,214259.32401,191597.15901,343029.8452894286,1,1
2021-12-09,ABC,Grocery,493643.69302,2315.716,3,0,0,9,0,0,0.576252962516925,82266239.42064203,416594.60445696174,313175.426,337323.11,365361.3571494286,1,1
2021-12-09,ABC,Household,252415.84599,1006.0,3,0,0,9,0,0,-0.4886679409478986,82518655.26663204,416594.60445696174,493643.69302,500976.425,329852.70300514286,1,1
2021-12-09,XYZ,Beverages,255970.70102,1104.0,3,0,0,9,0,0,0.0140833275187519,82774625.96765204,416594.60445696174,252415.84599,253374.0,330223.66029371426,2,2
2021-12-09,XYZ,Grocery,588795.674994,3219.296,3,0,0,9,0,0,1.300246366665203,83363421.64264604,416594.60445696174,255970.70102,267251.43,376158.5524357143,2,2
2021-12-09,XYZ,Household,250085.121,1050.0,3,0,0,9,0,0,-0.5752599218692487,83613506.76364605,416594.60445696174,588795.674994,514849.202016,338335.1122905714,2,2
2021-12-10,ABC,Beverages,384773.18,1517.0,4,0,0,10,0,0,0.5385688619196181,83998279.94364606,443157.94457545097,250085.121,214259.32401,362694.2345748571,1,1
2021-12-10,ABC,Grocery,491920.06,2564.629,4,0,0,10,0,0,0.2784676416376006,84490200.00364606,443157.94457545097,384773.18,313175.426,388229.1822891429,1,1
2021-12-10,ABC,Household,304055.02,1155.0,4,0,0,10,0,0,-0.3819015634369535,84794255.02364606,443157.94457545097,491920.06,493643.69302,361145.0861434286,1,1
2021-12-10,XYZ,Beverages,390335.58,1225.0,4,0,0,10,0,0,0.2837662736171893,85184590.60364605,443157.94457545097,304055.02,252415.84599,380847.9052877143,2,2
2021-12-10,XYZ,Grocery,553625.218,3042.477,4,0,0,10,0,0,0.4183314213887443,85738215.82164605,443157.94457545097,390335.58,255970.70102,423369.979142,2,2
2021-12-10,XYZ,Household,251173.999,998.0,4,0,0,10,0,0,-0.5463104084973238,85989389.82064605,443157.94457545097,553625.218,588795.674994,375138.3111428571,2,2
2021-12-11,ABC,Beverages,345468.227003,1289.0,5,1,0,11,0,0,0.3754139695128236,86334858.04764904,419304.4207309235,251173.999,250085.121,388764.46914328577,1,1
2021-12-11,ABC,Grocery,807206.269,3041.035,5,1,0,11,0,0,1.3365571879146805,87142064.31664903,419304.4207309235,345468.227003,384773.18,449112.0532861428,1,1
2021-12-11,ABC,Household,372201.71199,1409.0,5,1,0,11,0,0,-0.5389013610472839,87514266.02863903,419304.4207309235,807206.269,491920.06,432009.4321418571,1,1
2021-12-11,XYZ,Beverages,305415.09,1246.0,5,1,0,11,0,0,-0.1794366329830162,87819681.11863904,419304.4207309235,372201.71199,304055.02,432203.72785614285,2,2
2021-12-11,XYZ,Grocery,691048.76,3661.503,5,1,0,11,0,0,1.2626542781497796,88510729.87863904,419304.4207309235,305415.09,390335.58,475162.7535704285,2,2
2021-12-11,XYZ,Household,282554.0,1214.0,5,1,0,11,0,0,-0.5911229187358646,88793283.87863904,419304.4207309235,691048.76,553625.218,436438.2938561429,2,2
2021-12-12,ABC,Beverages,214066.0,1040.0,6,1,0,12,0,0,-0.2423890654529753,89007349.87863904,430633.82457928616,282554.0,251173.999,431137.1511418572,1,1
2021-12-12,ABC,Grocery,527598.635,2599.476,6,1,0,12,0,0,1.464654055291359,89534948.51363905,430633.82457928616,214066.0,345468.227003,457155.7808557143,1,1
2021-12-12,ABC,Household,295090.203,1157.0,6,1,0,12,0,0,-0.4406918755580177,89830038.71663904,430633.82457928616,527598.635,807206.269,383996.3428557143,1,1
2021-12-12,XYZ,Beverages,262314.06098,1155.0,6,1,0,12,0,0,-0.1110716034852569,90092352.77761903,430633.82457928616,295090.203,372201.71199,368298.1069971429,2,2
2021-12-12,XYZ,Grocery,701132.960976,3849.976,6,1,0,12,0,0,1.6728760111317764,90793485.73859504,430633.82457928616,262314.06098,305415.09,424829.23142228567,2,2
2021-12-12,XYZ,Household,342194.02698,1409.0,6,1,0,12,0,0,-0.5119413206538532,91135679.76557504,430633.82457928616,701132.960976,691048.76,374992.8409908572,2,2
2021-12-13,ABC,Beverages,213907.015,919.0,0,0,0,13,0,0,-0.3748955325497189,91349586.78057504,354874.90183043893,342194.02698,282554.0,365186.128848,1,1
2021-12-13,ABC,Grocery,509005.021,2539.438,0,0,0,13,0,0,1.3795620774755797,91858591.80157503,354874.90183043893,213907.015,214066.0,407320.2747051429,1,1
2021-12-13,ABC,Household,232708.77201,882.0,0,0,0,13,0,0,-0.5428163526701243,92091300.57358503,354874.90183043893,509005.021,527598.635,365193.1514208572,1,1
2021-12-13,XYZ,Beverages,187263.05,864.0,0,0,0,13,0,0,-0.1952901114017614,92278563.62358505,354874.90183043893,232708.77201,295090.203,349789.2724208571,2,2
2021-12-13,XYZ,Grocery,558763.52399,2993.164,0,0,0,13,0,0,1.9838429096930763,92837327.14757504,354874.90183043893,187263.05,262314.06098,392139.195708,2,2
2021-12-13,XYZ,Household,254218.166,1164.0,0,0,0,13,0,0,-0.5450344285455726,93091545.31357504,354874.90183043893,558763.52399,701132.960976,328294.22499714285,2,2
2021-12-14,ABC,Beverages,408990.341,1446.0,1,0,0,14,0,0,0.6088163463503233,93500535.65457503,376486.0646607745,254218.166,342194.02698,337836.55557142856,1,1
2021-12-14,ABC,Grocery,500161.409994,2404.473,1,0,0,14,0,0,0.2229174135777449,94000697.06456906,376486.0646607745,408990.341,213907.015,378730.0405705714,1,1
2021-12-14,ABC,Household,271592.818,1119.0,1,0,0,14,0,0,-0.4569896585918972,94272289.88256906,376486.0646607745,500161.409994,509005.021,344814.01157057146,1,1
2021-12-14,XYZ,Beverages,270562.897,944.0,1,0,0,14,0,0,-0.0037921510869998,94542852.77956906,376486.0646607745,271592.818,232708.77201,350221.743712,2,2
2021-12-14,XYZ,Grocery,660567.39799,3838.672,1,0,0,14,0,0,1.4414559620493712,95203420.17755906,376486.0646607745,270562.897,187263.05,417836.65056771424,2,2
2021-12-14,XYZ,Household,234211.38203,1007.0,1,0,0,14,0,0,-0.6454390835171893,95437631.55958906,376486.0646607745,660567.39799,558763.52399,371472.0588591429,2,2
2021-12-15,ABC,Beverages,257779.894004,998.0,2,0,0,15,0,0,0.1006292340266414,95695411.45359306,375731.7458731569,234211.38203,254218.166,371980.87714542856,1,1
2021-12-15,ABC,Grocery,476119.36001,2272.71,2,0,0,15,0,0,0.8469995957194862,96171530.81360306,375731.7458731569,257779.894004,408990.341,381570.73700400005,1,1
2021-12-15,ABC,Household,224580.673,806.0,2,0,0,15,0,0,-0.5283101426598509,96396111.48660304,375731.7458731569,476119.36001,500161.409994,342202.0602905714,1,1
2021-12-15,XYZ,Beverages,250358.182,984.0,2,0,0,15,0,0,0.1147806205033501,96646469.66860303,375731.7458731569,224580.673,271592.818,339168.540862,2,2
2021-12-15,XYZ,Grocery,524018.208016,2996.919,2,0,0,15,0,0,1.0930740263004464,97170487.87661904,375731.7458731569,250358.182,270562.897,375376.4424357143,2,2
2021-12-15,XYZ,Household,227572.74,909.0,2,0,0,15,0,0,-0.5657159684171672,97398060.61661904,375731.7458731569,524018.208016,660567.39799,313520.0627228571,2,2
2021-12-16,ABC,Beverages,532931.43602,1748.0,3,0,0,16,0,0,1.341807002104031,97930992.05263904,416594.60445696174,227572.74,234211.38203,356194.35615,1,1
2021-12-16,ABC,Grocery,949651.4801,4088.51,3,0,0,16,0,0,0.7819393188589483,98880643.53273904,416594.60445696174,532931.43602,257779.894004,455033.1541637143,1,1
2021-12-16,ABC,Household,257578.202,943.0,3,0,0,16,0,0,-0.7287655446260384,99138221.73473904,416594.60445696174,949651.4801,476119.36001,423812.9887337143,1,1
2021-12-16,XYZ,Beverages,230770.125,996.0,3,0,0,16,0,0,-0.1040774288811907,99368991.85973904,416594.60445696174,257578.202,224580.673,424697.1961622857,2,2
2021-12-16,XYZ,Grocery,577046.42401,3205.697,3,0,0,16,0,0,1.500524814509677,99946038.28374904,416594.60445696174,230770.125,250358.182,471366.9450208572,2,2
2021-12-16,XYZ,Household,245538.041,971.0,3,0,0,16,0,0,-0.5744917032953576,100191576.32474904,416594.60445696174,577046.42401,524018.208016,431584.0640185714,2,2
2021-12-17,ABC,Beverages,352043.512,1150.0,4,0,0,17,0,0,0.4337636260606965,100543619.83674905,443157.94457545097,245538.041,227572.74,449365.6028757143,1,1
2021-12-17,ABC,Grocery,538676.269003,2327.104,4,0,0,17,0,0,0.5301411633542619,101082296.10575204,443157.94457545097,352043.512,532931.43602,450186.2933018571,1,1
2021-12-17,ABC,Household,276665.059005,1041.0,4,0,0,17,0,0,-0.4863982786599066,101358961.16475704,443157.94457545097,538676.269003,949651.4801,354045.37600257143,1,1
2021-12-17,XYZ,Beverages,259586.661,1021.0,4,0,0,17,0,0,-0.0617295081150501,101618547.82575704,443157.94457545097,276665.059005,257578.202,354332.2987168571,2,2
2021-12-17,XYZ,Grocery,633639.818,3438.821,4,0,0,17,0,0,1.4409567716578473,102252187.64375705,443157.94457545097,259586.661,230770.125,411885.1120025714,2,2
2021-12-17,XYZ,Household,233766.087,952.0,4,0,0,17,0,0,-0.6310741838512428,102485953.73075704,443157.94457545097,633639.818,577046.42401,362845.06385828566,2,2
2021-12-18,ABC,Beverages,378060.71303,1300.0,5,1,0,18,0,0,0.617260732220752,102864014.44378704,419304.4207309235,233766.087,245538.041,381776.87414828566,1,1
2021-12-18,ABC,Grocery,547156.85496,2605.076,5,1,0,18,0,0,0.4472724514926836,103411171.29874703,419304.4207309235,378060.71303,352043.512,409650.2088568571,1,1
2021-12-18,ABC,Household,276014.3259,1030.0,5,1,0,18,0,0,-0.4955480802297943,103687185.62464704,419304.4207309235,547156.85496,538676.269003,372127.0741278571,1,1
2021-12-18,XYZ,Beverages,229051.291,980.0,5,1,0,18,0,0,-0.1701470919919377,103916236.91564704,419304.4207309235,276014.3259,276665.059005,365325.10727,2,2
2021-12-18,XYZ,Grocery,742581.80804,3921.222,5,1,0,18,0,0,2.2419891841605035,104658818.72368702,419304.4207309235,229051.291,259586.661,434324.41399,2,2
2021-12-18,XYZ,Household,309006.2,1280.0,5,1,0,18,0,0,-0.5838758818835015,104967824.92368704,419304.4207309235,742581.80804,633639.818,387948.18284714286,2,2
2021-12-19,ABC,Beverages,273782.13802,991.0,6,1,1,19,0,0,-0.1139914408837103,105241607.06170702,430633.82457928616,309006.2,233766.087,393664.76156428567,1,1
2021-12-19,ABC,Grocery,562719.568002,2660.286,6,1,1,19,0,0,1.055355298455931,105804326.62970902,430633.82457928616,273782.13802,378060.71303,420044.59798885713,1,1
2021-12-19,ABC,Household,245294.21399,974.0,6,1,1,19,0,0,-0.5640915512127203,106049620.84369902,430633.82457928616,562719.568002,547156.85496,376921.3635645714,1,1
2021-12-19,XYZ,Beverages,450362.711,1462.0,6,1,1,19,0,0,0.8360103309177938,106499983.55469902,430633.82457928616,245294.21399,276014.3259,401828.2757217143,2,2
2021-12-19,XYZ,Grocery,719254.51317,3993.65,6,1,1,19,0,0,0.5970560963471951,107219238.06786902,430633.82457928616,450362.711,229051.291,471857.3074602857,2,2
2021-12-19,XYZ,Household,330373.3601,1372.0,6,1,1,19,0,0,-0.5406725240500307,107549611.42796902,430633.82457928616,719254.51317,742581.80804,412970.386326,2,2
2021-12-20,ABC,Beverages,392869.06193,1304.0,0,0,0,20,0,0,0.1891668923035543,107942480.48989902,354874.90183043893,330373.3601,309006.2,424950.7951731429,1,1
2021-12-20,ABC,Grocery,576160.0311,2611.897,0,0,0,20,0,0,0.466544675901861,108518640.52099904,354874.90183043893,392869.06193,273782.13802,468147.63704171433,1,1
2021-12-20,ABC,Household,299405.96701,1219.0,0,0,0,20,0,0,-0.4803423513457249,108818046.48800904,354874.90183043893,576160.0311,562719.568002,430531.4083285715,1,1
2021-12-20,XYZ,Beverages,191662.06,888.0,0,0,0,20,0,0,-0.3598589169280031,109009708.54800904,354874.90183043893,299405.96701,245294.21399,422869.6720442857,2,2
2021-12-20,XYZ,Grocery,541632.32898,2863.373,0,0,0,20,0,0,1.8259757250861228,109551340.87698904,354874.90183043893,191662.06,450362.711,435908.1888985714,2,2
2021-12-20,XYZ,Household,239941.585,1001.0,0,0,0,20,0,0,-0.5570028372348875,109791282.46198905,354874.90183043893,541632.32898,719254.51317,367434.9134457144,2,2
2021-12-21,ABC,Beverages,250002.63698,1065.0,1,0,0,21,0,0,0.0419312558096172,110041285.09896904,376486.0646607745,239941.585,330373.3601,355953.38157142856,1,1
2021-12-21,ABC,Grocery,561946.602,2690.96,1,0,0,21,0,0,1.247762698778874,110603231.70096904,376486.0646607745,250002.63698,392869.06193,380107.31586714287,1,1
2021-12-21,ABC,Household,297162.10397,1075.0,1,0,0,21,0,0,-0.4711915635535776,110900393.80493905,376486.0646607745,561946.602,576160.0311,340250.4691342857,1,1
2021-12-21,XYZ,Beverages,200676.14,845.0,1,0,0,21,0,0,-0.3246913475203444,111101069.94493905,376486.0646607745,297162.10397,299405.96701,326146.2081328571,2,2
2021-12-21,XYZ,Grocery,553325.022,2962.19,1,0,0,21,0,0,1.7573034940775716,111654394.96693905,376486.0646607745,200676.14,191662.06,377812.3455614285,2,2
2021-12-21,XYZ,Household,227971.02,987.0,1,0,0,21,0,0,-0.58799799225418,111882365.98693904,376486.0646607745,553325.022,541632.32898,333003.5871357143,2,2
2021-12-22,ABC,Beverages,459972.75003,1525.0,2,0,0,22,0,0,1.017680800085906,112342338.73696902,375731.7458731569,227971.02,239941.585,364436.6107114286,1,1
2021-12-22,ABC,Grocery,629791.24399,2809.733,2,0,0,22,0,0,0.3691925096626358,112972129.98095904,375731.7458731569,459972.75003,250002.63698,418692.12599857146,1,1
2021-12-22,ABC,Household,390761.94799,1316.0,2,0,0,22,0,0,-0.3795373439707513,113362891.92894904,375731.7458731569,629791.24399,561946.602,394237.1754257143,1,1
2021-12-22,XYZ,Beverages,262072.89,998.0,2,0,0,22,0,0,-0.3293285302009326,113624964.81894904,375731.7458731569,390761.94799,297162.10397,389224.4305728572,2,2
2021-12-22,XYZ,Grocery,626451.14005,3367.016,2,0,0,22,0,0,1.3903698701914573,114251415.95899902,375731.7458731569,262072.89,200676.14,450049.43058,2,2
2021-12-22,XYZ,Household,236027.24912,1035.0,2,0,0,22,0,0,-0.6232311922983147,114487443.20811902,375731.7458731569,626451.14005,553325.022,404721.1773114285,2,2
2021-12-23,ABC,Beverages,337934.049,1553.0,3,0,0,23,0,0,0.4317586221927663,114825377.257119,416594.60445696174,236027.24912,227971.02,420430.1814542857,1,1
2021-12-23,ABC,Grocery,672210.341,3126.112,3,0,0,23,0,0,0.989176121758598,115497587.59811902,416594.60445696174,337934.049,459972.75003,450749.8373071429,1,1
2021-12-23,ABC,Household,386530.713,1380.0,3,0,0,23,0,0,-0.4249854704332791,115884118.31111902,416594.60445696174,672210.341,629791.24399,415998.33288,1,1
2021-12-23,XYZ,Beverages,233120.98799,979.0,3,0,0,23,0,0,-0.3968888366446575,116117239.29910904,416594.60445696174,386530.713,390761.94799,393478.1957371429,2,2
2021-12-23,XYZ,Grocery,685789.478036,3613.418,3,0,0,23,0,0,1.9417749296147364,116803028.77714504,416594.60445696174,233120.98799,262072.89,454009.1368851429,2,2
2021-12-23,XYZ,Household,261375.04096,1104.0,3,0,0,23,0,0,-0.6188698582711716,117064403.81810504,416594.60445696174,685789.478036,626451.14005,401855.4084437143,2,2
2021-12-24,ABC,Beverages,362440.01202,1340.0,4,0,0,24,0,0,0.3866664953501304,117426843.83012503,443157.94457545097,261375.04096,236027.24912,419914.37457228574,1,1
2021-12-24,ABC,Grocery,2035445.463,7787.289,4,0,0,24,0,0,4.615951317449136,119462289.29312503,443157.94457545097,362440.01202,337934.049,662416.0051437143,1,1
2021-12-24,ABC,Household,375605.32612,1311.0,4,0,0,24,0,0,-0.815467752417005,119837894.61924504,443157.94457545097,2035445.463,672210.341,620043.8601608572,1,1
2021-12-24,XYZ,Beverages,401997.979967,1489.0,4,0,0,24,0,0,0.0702669850814841,120239892.59921204,443157.94457545097,375605.32612,386530.713,622253.4697275714,2,2
