Date,Store,Department,Revenue,day_of_week,is_weekend,is_holiday,day_of_month,is_month_start,is_month_end,Revenue_growth,cumulative_Revenue,Revenue_per_day_of_week,Previous_day_revenue,Revenue_from_7_days_ago,7_day_rolling_average_of_revenue,Profile,Size,Quantity
2022-02-09,XYZ,Beverages,0.11706341752848214,0.3333333333333333,0.0,0.0,0.26666666666666666,0.0,0.0,0.18198529411764705,0.7985357886854344,0.23624979384488753,0.08821707004866304,0.09752167671103494,0.301273204980677,1.0,1.0,1280.0
2022-02-09,XYZ,Grocery,0.3547960294465652,0.3333333333333333,0.0,0.0,0.26666666666666666,0.0,0.0,0.37316176470588236,0.8013675717810087,0.23624979384488753,0.11706341752848214,0.03794760217819643,0.47970123899343886,1.0,1.0,4265.08
2022-02-09,XYZ,Household,0.09208704747538578,0.3333333333333333,0.0,0.0,0.26666666666666666,0.0,0.0,0.040441176470588244,0.802486489941134,0.23624979384488753,0.3547960294465652,0.2975212131733569,0.3640143167483245,1.0,1.0,1280.0
2022-02-10,ABC,Beverages,0.14418420622437017,0.5,0.0,0.0,0.3,0.0,0.0,0.20588235294117646,0.8039450820468856,0.6991116300480806,0.09208704747538578,0.06979225880091385,0.40590693921248344,0.0,0.0,1562.0
2022-02-10,ABC,Grocery,0.32748776786915607,0.5,0.0,0.0,0.3,0.0,0.0,0.3014705882352941,0.8065988150303052,0.6991116300480806,0.14418420622437017,0.09629190170453357,0.5361011315252103,0.0,0.0,3647.4
2022-02-10,ABC,Household,0.12139345875252137,0.5,0.0,0.0,0.3,0.0,0.0,0.05698529411764705,0.8079088112566762,0.6991116300480806,0.32748776786915607,0.27658279726712404,0.4487087683132046,0.0,0.0,1396.0
2022-02-10,XYZ,Beverages,0.141075878481996,0.5,0.0,0.0,0.3,0.0,0.0,0.1691176470588235,0.8093471370374707,0.6991116300480806,0.12139345875252137,0.08821707004866304,0.4784753602576327,1.0,1.0,1421.0
2022-02-10,XYZ,Grocery,0.3522322789214191,0.5,0.0,0.0,0.3,0.0,0.0,0.3272058823529411,0.8121622044564633,0.6991116300480806,0.141075878481996,0.11706341752848214,0.6109068711615372,1.0,1.0,4531.92
2022-02-10,XYZ,Household,0.1245954327738651,0.5,0.0,0.0,0.3,0.0,0.0,0.053308823529411756,0.8134930775477964,0.6991116300480806,0.3522322789214191,0.3547960294465652,0.48127314267904253,1.0,1.0,1446.0
2022-02-11,ABC,Beverages,0.16276890084561524,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.18566176470588236,0.8150728420303505,1.0,0.1245954327738651,0.09208704747538578,0.5210764861067042,0.0,0.0,1508.0
2022-02-11,ABC,Grocery,0.2959247289485968,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.25183823529411764,0.8175207837149053,1.0,0.16276890084561524,0.14418420622437017,0.6065266899469893,0.0,0.0,3163.58
2022-02-11,ABC,Household,0.0961066086168992,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.053308823529411756,0.8186659094499813,1.0,0.2959247289485968,0.32748776786915607,0.47622815284999354,0.0,0.0,1207.0
2022-02-11,XYZ,Beverages,0.12069568604523055,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.1764705882352941,0.8199713562265776,1.0,0.0961066086168992,0.12139345875252137,0.4758352135151228,1.0,1.0,1353.0
2022-02-11,XYZ,Grocery,0.2850031182985758,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.3014705882352941,0.822348088876462,1.0,0.12069568604523055,0.141075878481996,0.5568855003211145,1.0,1.0,3804.92
2022-02-11,XYZ,Household,0.06513949140168633,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.040441176470588244,0.8232913087275749,1.0,0.2850031182985758,0.3522322789214191,0.39521386718976614,1.0,1.0,1116.0
2022-02-12,ABC,Beverages,0.11216244532608886,0.8333333333333333,1.0,0.0,0.3666666666666667,0.0,0.0,0.2113970588235294,0.824541118628444,0.7298063138741027,0.06513949140168633,0.1245954327738651,0.38821243878890555,0.0,0.0,1328.0
2022-02-12,ABC,Grocery,0.2832615266267631,0.8333333333333333,1.0,0.0,0.3666666666666667,0.0,0.0,0.31433823529411764,0.8269064961194765,0.7298063138741027,0.11216244532608886,0.16276890084561524,0.45606590141443737,0.0,0.0,3212.85
2022-02-12,ABC,Household,0.13130931462469808,0.8333333333333333,1.0,0.0,0.3666666666666667,0.0,0.0,0.07352941176470588,0.8282811438502818,0.7298063138741027,0.2832615266267631,0.2959247289485968,0.3633653971412456,0.0,0.0,1429.0
2022-02-12,XYZ,Beverages,0.10087535590107359,0.8333333333333333,1.0,0.0,0.3666666666666667,0.0,0.0,0.125,0.8294573618607256,0.7298063138741027,0.13130931462469808,0.0961066086168992,0.3660508484614977,1.0,1.0,1304.0
2022-02-12,XYZ,Grocery,0.35876953382381666,0.8333333333333333,1.0,0.0,0.3666666666666667,0.0,0.0,0.41360294117647056,0.8323150522061517,0.7298063138741027,0.10087535590107359,0.12069568604523055,0.5001182581190581,1.0,1.0,4324.72
2022-02-12,XYZ,Household,0.09729871720933007,0.8333333333333333,1.0,0.0,0.3666666666666667,0.0,0.0,0.040441176470588244,0.8334679505345979,0.7298063138741027,0.35876953382381666,0.2850031182985758,0.394415570006329,1.0,1.0,1364.0
2022-02-13,ABC,Beverages,0.1143738276613691,1.0,1.0,0.0,0.4,0.0,0.0,0.1691176470588235,0.834732178668268,0.85813673838146,0.09729871720933007,0.06513949140168633,0.422141093507833,0.0,0.0,1529.0
2022-02-13,ABC,Grocery,0.3337988810889924,1.0,1.0,0.0,0.4,0.0,0.0,0.3584558823529411,0.8374270601668878,0.85813673838146,0.1143738276613691,0.11216244532608886,0.5469520482927145,0.0,0.0,3707.84
2022-02-13,ABC,Household,0.1293037928726542,1.0,1.0,0.0,0.4,0.0,0.0,0.06066176470588236,0.8387886318431746,0.85813673838146,0.3337988810889924,0.2832615266267631,0.4602532611612803,0.0,0.0,1468.0
2022-02-13,XYZ,Beverages,0.13317048204582538,1.0,1.0,0.0,0.4,0.0,0.0,0.15441176470588233,0.8401754143677974,0.85813673838146,0.1293037928726542,0.13130931462469808,0.46130135026666663,1.0,1.0,1510.0
2022-02-13,XYZ,Grocery,0.50958328880269,1.0,1.0,0.0,0.4,0.0,0.0,0.47610294117647056,0.8440164117925355,0.85813673838146,0.13317048204582538,0.10087535590107359,0.6914585567333004,1.0,1.0,5752.5
2022-02-13,XYZ,Household,0.16675024929867788,1.0,1.0,0.0,0.4,0.0,0.0,0.04411764705882354,0.8456221347375459,0.85813673838146,0.50958328880269,0.35876953382381666,0.5833260212539307,1.0,1.0,1861.0
2022-02-14,ABC,Beverages,0.06856771848192132,0.0,0.0,0.0,0.43333333333333335,0.0,0.0,0.07720588235294117,0.8465877066601885,0.0,0.16675024929867788,0.09729871720933007,0.567146621314422,0.0,0.0,1183.0
2022-02-14,ABC,Grocery,0.2740792111747033,0.0,0.0,0.0,0.43333333333333335,0.0,0.0,0.40625,0.8488932153715315,0.0,0.06856771848192132,0.1143738276613691,0.6570821246973065,0.0,0.0,2921.66
2022-02-14,ABC,Household,0.10104320003034527,0.0,0.0,0.0,0.43333333333333335,0.0,0.0,0.06066176470588236,0.8500705276926345,0.0,0.2740792111747033,0.3337988810889924,0.5260095420597809,0.0,0.0,1255.0
2022-02-14,XYZ,Beverages,0.04547663678084392,0.0,0.0,0.0,0.43333333333333335,0.0,0.0,0.09375,0.8508855455885886,0.0,0.10104320003034527,0.1293037928726542,0.47880365642020106,1.0,1.0,1023.0
2022-02-14,XYZ,Grocery,0.32026017065176743,0.0,0.0,0.0,0.43333333333333335,0.0,0.0,0.5551470588235294,0.8534921545382856,0.0,0.04547663678084392,0.13317048204582538,0.5841601523304231,1.0,1.0,3840.16
2022-02-14,XYZ,Household,0.07961777786221165,0.0,0.0,0.0,0.43333333333333335,0.0,0.0,0.040441176470588244,0.8545297729824805,0.0,0.32026017065176743,0.50958328880269,0.34203208404549,1.0,1.0,1178.0
2022-02-15,ABC,Beverages,0.06792148119360018,0.16666666666666666,0.0,0.0,0.4666666666666667,0.0,0.0,0.1378676470588235,0.8554911314321658,0.24479401706148707,0.07961777786221165,0.16675024929867788,0.2863782640385495,0.0,0.0,1279.0
2022-02-15,ABC,Grocery,0.2662221043330288,0.16666666666666666,0.0,0.0,0.4666666666666667,0.0,0.0,0.39705882352941174,0.8577454117013497,0.24479401706148707,0.06792148119360018,0.06856771848192132,0.39768412699239,0.0,0.0,3126.89
2022-02-15,ABC,Household,0.09880666785902985,0.16666666666666666,0.0,0.0,0.4666666666666667,0.0,0.0,0.0625,0.8589081418470733,0.24479401706148707,0.2662221043330288,0.2740792111747033,0.29898224008286034,0.0,0.0,1187.0
2022-02-15,XYZ,Beverages,0.09257497656973497,0.16666666666666666,0.0,0.0,0.4666666666666667,0.0,0.0,0.1452205882352941,0.8600302413093011,0.24479401706148707,0.09880666785902985,0.10104320003034527,0.2942135099170716,1.0,1.0,1280.0
2022-02-15,XYZ,Grocery,0.2939272846322935,0.16666666666666666,0.0,0.0,0.4666666666666667,0.0,0.0,0.3658088235294117,0.8624651596388713,0.24479401706148707,0.09257497656973497,0.04547663678084392,0.4341244365595941,1.0,1.0,3645.81
2022-02-15,XYZ,Household,0.07165752593171114,0.16666666666666666,0.0,0.0,0.4666666666666667,0.0,0.0,0.040441176470588244,0.863450877133996,0.24479401706148707,0.2939272846322935,0.32026017065176743,0.29412789743628975,1.0,1.0,1191.0
2022-02-16,ABC,Beverages,0.054930318009069404,0.3333333333333333,0.0,1.0,0.5,0.0,0.0,0.13051470588235292,0.8643275330823718,0.23624979384488753,0.07165752593171114,0.07961777786221165,0.280225559513103,0.0,0.0,1033.0
2022-02-16,ABC,Grocery,0.2216884272944626,0.3333333333333333,0.0,1.0,0.5,0.0,0.0,0.3786764705882353,0.8662914534095802,0.23624979384488753,0.054930318009069404,0.06792148119360018,0.36681690768513864,0.0,0.0,2474.15
2022-02-16,ABC,Household,0.05129481957875172,0.3333333333333333,0.0,1.0,0.5,0.0,0.0,0.04595588235294118,0.8671444059099314,0.23624979384488753,0.2216884272944626,0.2662221043330288,0.2457841079862102,0.0,0.0,931.0
2022-02-16,XYZ,Beverages,0.1417776660408006,0.3333333333333333,0.0,1.0,0.5,0.0,0.0,0.2775735294117647,0.8685873073519483,0.23624979384488753,0.05129481957875172,0.09880666785902985,0.2699825436256218,1.0,1.0,1392.0
2022-02-16,XYZ,Grocery,0.31439076004570615,0.3333333333333333,0.0,1.0,0.5,0.0,0.0,0.2941176470588235,0.8711556477260564,0.23624979384488753,0.1417776660408006,0.09257497656973497,0.39489447723398974,1.0,1.0,4073.83
2022-02-16,XYZ,Household,0.07987913567958395,0.3333333333333333,0.0,1.0,0.5,0.0,0.0,0.040441176470588244,0.8721949701910015,0.23624979384488753,0.31439076004570615,0.2939272846322935,0.2743567455557976,1.0,1.0,1264.0
2022-02-17,ABC,Beverages,0.19477321278553383,0.5,0.0,0.0,0.5333333333333333,0.0,0.0,0.28308823529411764,0.8739834030764922,0.6991116300480806,0.07987913567958395,0.07165752593171114,0.34368734230029463,0.0,0.0,1680.0
2022-02-17,ABC,Grocery,0.2793541108422646,0.5,0.0,0.0,0.5333333333333333,0.0,0.0,0.2077205882352941,0.8763233041813149,0.6991116300480806,0.19477321278553383,0.054930318009069404,0.47006794285919884,0.0,0.0,3292.49
2022-02-17,ABC,Household,0.10960762612187987,0.5,0.0,0.0,0.5333333333333333,0.0,0.0,0.06433823529411765,0.8775564566724751,0.6991116300480806,0.2793541108422646,0.2216884272944626,0.40695147419778854,0.0,0.0,1276.0
2022-02-17,XYZ,Beverages,0.09803172196233619,0.5,0.0,0.0,0.5333333333333333,0.0,0.0,0.13970588235294118,0.8787141341639523,0.6991116300480806,0.10960762612187987,0.05129481957875172,0.4332705905699451,1.0,1.0,1322.0
2022-02-17,XYZ,Grocery,0.3040172217082205,0.5,0.0,0.0,0.5333333333333333,0.0,0.0,0.36397058823529405,0.8812148389743979,0.6991116300480806,0.09803172196233619,0.1417776660408006,0.5246331567918262,1.0,1.0,3788.73
2022-02-17,XYZ,Household,0.09246586489180318,0.5,0.0,0.0,0.5333333333333333,0.0,0.0,0.04963235294117646,0.8823362270274999,0.6991116300480806,0.3040172217082205,0.31439076004570615,0.3996597787192293,1.0,1.0,1270.0
